Dom	DistDiff
1dqzA00	0.3612
1dqzB00	0.4262
1dr8A00	0.4364
1dr8B00	0.5646
1draA00	0.2978
1draB00	0.3441
1drbA00	0.448
1drbB00	0.3573
1dreA00	0.2298
1drfA00	0.6698
1drhA00	0.251
1drmA00	0.2277
1drzA00	0.3133
1ds2E01	0.2374
1ds2E02	0.3433
1ds2I00	0.3137
1ds3I00	0.1712
1ds4A01	0.3617
1ds4A02	0.758
1ds5A01	0.2783
1ds5A02	0.2822
1ds5B01	0.3759
1ds5B02	0.3087
1ds5C01	0.4181
1ds5C02	0.2576
1ds5D01	0.2622
1ds5D02	0.2463
1ds7A00	0.2691
1ds7B00	0.2431
1ds8H01	0.4615
1ds8H02	0.4327
1ds8L01	0.2664
1ds8L02	0.1107
1ds8M01	0.1342
1ds8M02	0.1828
1ds8R01	0.2789
1ds8R02	0.0998
1ds8S01	0.1408
1ds8S02	0.1769
1ds8T01	0.4622
1ds8T02	0.4318
1dsbA00	0.2976
1dsbB00	0.216
1dseA01	3.6398
1dseA02	0.5946
1dsgA01	0.4836
1dsgA02	0.5988
1dslA00	0.3289
1dsnA01	0.4674
1dsnA02	0.2639
1dsoA01	0.3983
1dsoA02	0.7313
1dspA01	0.3869
1dspA02	0.7283
1dstA01	4.3719
1dstA02	0.4062
1dsuA01	0.3402
1dsuA02	0.8402
1dsuB01	0.2055
1dsuB02	0.5374
1dswA00	1.9248
1dsxA00	0.1192
1dsxB00	0.3943
1dsxC00	0.3403
1dsxD00	0.356
1dsxE00	0.4636
1dsxF00	0.4017
1dsxG00	0.4395
1dsxH00	0.3001
1dszA00	0.2421
1dszB00	0.4114
1dt3A00	0.2452
1dt3B00	0.3239
1dt5A00	0.3808
1dt5B00	0.3751
1dt5C00	0.3995
1dt5D00	0.3766
1dt5E00	0.3801
1dt5F00	0.3895
1dt5G00	0.3928
1dt5H00	0.3893
1dt9A01	0.434
1dt9A02	0.2489
1dt9A03	3.2735
1dteA00	3.7832
1dteB00	3.8055
1dtgA01	0.4635
1dtgA02	0.4227
1dtiA00	0.2868
1dtmA00	0.2216
1dtnA01	1.2784
1dtnA02	0.2268
1dtsA00	0.3175
1dtuA01	0.341
1dtuA02	0.1113
1dtuA03	0.0316
1dtuA04	0.2987
1dtwA00	0.2522
1dtwB01	0.182
1dtwB02	0.2407
1dtyA01	0.292
1dtyA02	0.3219
1dtyB01	0.1795
1dtyB02	0.4469
1du0A00	0.4293
1du0B00	0.2624
1du3A01	0.2407
1du3A02	0.2801
1du3B01	0.2786
1du3B02	0.2731
1du3B03	0.2338
1du3C01	0.1727
1du3C02	0.2144
1du3G01	0.2021
1du3G02	0.1713
1du3G03	0.4401
1du3H01	0.3667
1du3H02	0.4367
1du3I01	0.4195
1du3I02	0.3719
1du4A00	0.4095
1du4B00	0.2032
1du4C00	0.1912
1du4D00	0.1769
1dudA00	0.3615
1dugA01	9.8541
1dugA02	0.2364
1dugA01	9.8541
1dugA02	0.2364
1dugB01	0.2727
1dugB02	0.2087
1dugB01	0.2727
1dugB02	0.2087
1duiA00	0.6504
1dujA00	6.1343
1dukA00	0.2112
1dulA00	0.9562
1duoA00	0.4356
1dupA00	0.3332
1duyA01	0.5913
1duyA02	0.4936
1duyB00	0.1341
1duyD01	0.7369
1duyD02	0.3108
1duyE00	0.5123
1duzA01	0.4218
1duzA02	0.2217
1duzB00	0.5642
1duzD01	0.447
1duzD02	0.1771
1duzE00	0.4243
1dv0A00	0.4801
1dv1A01	0.3199
1dv1A02	0.528
1dv1A03	0.8961
1dv1B01	0.3142
1dv1B02	0.4355
1dv1B03	0.1741
1dv2A01	0.3732
1dv2A02	0.455
1dv2A03	0.3221
1dv2B01	0.3306
1dv2B02	0.2277
1dv2B03	0.3268
1dv3H01	0.5284
1dv3H02	0.1343
1dv3L01	0.2805
1dv3L02	0.0676
1dv3M01	0.366
1dv3M02	0.3503
1dv3R01	0.267
1dv3R02	0.0624
1dv3S01	0.3809
1dv3S02	0.3351
1dv3T01	0.5283
1dv3T02	0.1262
1dv6H01	0.4539
1dv6H02	0.1166
1dv6L01	0.3329
1dv6L02	0.2268
1dv6M01	0.1633
1dv6M02	0.3828
1dv6R01	0.3359
1dv6R02	0.2217
1dv6S01	0.2242
1dv6S02	0.3766
1dv6T01	0.4534
1dv6T02	0.1173
1dv7A00	0.3831
1dv9A00	1.0566
1dvaH01	2.9254
1dvaH02	0.4479
1dvaI01	2.8514
1dvaI02	0.4469
1dvaL01	0.3465
1dvaL02	0.4384
1dvaM01	0.3311
1dvaM02	0.4423
1dvbA01	0.3569
1dvbA02	0.1282
1dvcA00	0.5141
1dvdA00	0.6038
1dveA00	0.4828
1dvgA00	0.5282
1dvgB00	0.2232
1dvjB00	0.1302
1dvjD00	0.1149
1dvmA01	2.527
1dvmA02	0.4008
1dvmB01	1.7565
1dvmB02	0.4212
1dvmC01	1.6636
1dvmC02	0.644
1dvmD01	2.2788
1dvmD02	0.7206
1dvnA01	2.9821
1dvnA02	1.6351
1dvqA00	0.2491
1dvqB00	0.3434
1dvsA00	0.2417
1dvsB00	0.3144
1dvtA00	0.205
1dvtB00	0.4162
1dvuA00	0.239
1dvuB00	0.3276
1dvxA00	0.2224
1dvxB00	0.3691
1dvyA00	0.2343
1dvyB00	0.3515
1dvzA00	0.2389
1dvzB00	0.3599
1dwaM00	0.184
1dwbH01	4.927
1dwbH02	0.4436
1dwcH01	4.9341
1dwcH02	0.3364
1dwdH01	4.9999
1dwdH02	0.2979
1dweH01	4.9314
1dweH02	0.3205
1dwfM00	0.184
1dwgM00	0.184
1dwhM00	0.184
1dwiM00	0.184
1dwjM00	0.0222
1dwoB00	0.3512
1dwpB00	0.4529
1dwqB00	0.3955
1dwrA00	0.4038
1dwsA00	0.4078
1dwtA00	0.364
1dwvA01	0.4519
1dwvA02	1.1278
1dwvA03	0.4004
1dwvB01	0.4547
1dwvB02	1.1958
1dwvB03	0.3862
1dwwA01	0.3862
1dwwA02	1.137
1dwwA03	0.1764
1dwwB01	0.4454
1dwwB02	1.1581
1dwwB03	0.3735
1dwxA01	2.8371
1dwxA02	1.1327
1dwxA03	0.1576
1dwxB01	3.2528
1dwxB02	1.1162
1dwxB03	0.3646
1dx5I01	0.4151
1dx5I02	0.3398
1dx5I03	2.9363
1dx5J01	0.4023
1dx5J02	0.3397
1dx5J03	3.0891
1dx5K01	0.3447
1dx5K02	0.314
1dx5K03	3.0876
1dx5L01	0.3334
1dx5L02	0.2433
1dx5L03	1.6552
1dx5M01	4.4702
1dx5M02	0.4699
1dx5N01	4.4871
1dx5N02	0.4883
1dx5O01	4.4126
1dx5O02	0.4728
1dx5P01	4.4736
1dx5P02	0.4509
1dx6A00	0.2908
1dx9A00	1.1071
1dx9B00	0.5485
1dx9C00	0.5945
1dx9D00	0.8583
1dxcA00	0.4267
1dxdA00	0.4115
1dxkA00	0.502
1dxoA00	0.4056
1dxoB00	0.2841
1dxoC00	0.3077
1dxoD00	0.4369
1dxrC01	0.1296
1dxrC02	0.0033
1dxrH01	3.505
1dxrH02	0.1414
1dxrL01	0.1988
1dxrL02	0.3937
1dxrM01	0.3951
1dxrM02	0.3338
1dxsA00	0.3274
1dxtA00	0.2572
1dxtB00	0.5534
1dxtC00	0.02
1dxtD00	0.3289
1dxuA00	0.2161
1dxuB00	0.5541
1dxuC00	0.0159
1dxuD00	0.2946
1dxvA00	0.2571
1dxvB00	0.5416
1dxvC00	0.0236
1dxvD00	0.3383
1dy3A00	0.4587
1dy4A00	0.4164
1dy5A00	0.6785
1dy5B00	0.6882
1dy7A00	0.2498
1dy7B01	5.357
1dy7B02	0.3376
1dyhA00	0.4022
1dyhB00	0.3256
1dyiA00	0.44
1dyiB00	0.3395
1dyjA00	0.3998
1dyjB00	0.3535
1dynA00	0.6174
1dynB00	0.5547
1dyoA00	0.5211
1dyoB00	0.5212
1dyrA00	2.7063
1dytA00	0.3618
1dytB00	0.3875
1dyuA01	0.013
1dyuA02	0.0939
1dyuA03	0.1051
1dyuA04	0.0347
1dyuB01	0.3082
1dyuB02	0.3717
1dyuB03	0.3899
1dyuB04	0.0741
1dz4A00	0.1576
1dz4B00	0.116
1dz5A00	0.8629
1dz5B00	0.8645
1dz6A00	0.5064
1dz6B00	0.2688
1dz7A00	9.2173
1dz8A00	0.1512
1dz8B00	0.1564
1dz9A00	0.1608
1dz9B00	0.1651
1dzbX00	0.3395
1dzbY00	0.9947
1dzcA00	0.6251
1dzdA00	1.0195
1dzeA00	0.341
1dzfA01	0.5642
1dzfA02	1.3078
1dzgI01	4.9461
1dzgI02	2.8696
1dzgL01	7.7907
1dzgL02	4.8614
1dzhI01	5.0196
1dzhI02	2.8245
1dzhL01	7.7852
1dzhL02	4.1821
1dziA00	0.9874
1dznA01	0.4171
1dznA02	0.1618
1dznA03	0.4709
1dznA04	0.3548
1dznB01	0.4394
1dznB02	0.1614
1dznB03	0.4675
1dznB04	0.3733
1dzoA00	0.267
1dzuP00	0.4016
1dzvP00	0.111
1dzwP00	0.4363
1dzxP00	0.3588
1dzyP00	0.3837
1dzzP00	0.2884
1e03I01	5.4405
1e03I02	0.7014
1e03L01	7.9269
1e03L02	3.7726
1e04I01	4.951
1e04I02	3.6672
1e04L01	7.7604
1e04L02	2.9593
1e05I01	4.9077
1e05I02	5.2381
1e05L01	7.8355
1e05L02	1.9334
1e0aA00	4.4196
1e0dA01	0.7388
1e0dA02	0.9734
1e0dA03	0.2756
1e0fD01	4.9894
1e0fD02	0.2761
1e0fE01	4.736
1e0fE02	0.4034
1e0fF01	5.1173
1e0fF02	0.4297
1e0hA00	0.3986
1e0oA00	0.4297
1e0oB01	0.444
1e0oB02	0.8346
1e0oC00	0.5584
1e0oD01	0.253
1e0oD02	0.3646
1e0pA00	0.405
1e0sA00	4.5843
1e0vA00	0.4262
1e0wA00	0.2336
1e0xA00	0.6242
1e0xB00	0.4731
1e0yA01	0.3605
1e0yA02	0.2425
1e0yA03	0.4886
1e0yA04	0.1886
1e0yB01	0.4028
1e0yB02	0.2787
1e0yB03	0.4675
1e0yB04	0.2051
1e14H01	0.461
1e14H02	0.1247
1e14L01	0.2288
1e14L02	0.1659
1e14M01	0.3523
1e14M02	0.3493
1e15A01	0.183
1e15A02	0.4737
1e15A03	0.4364
1e15B01	0.1858
1e15B02	0.3346
1e15B03	0.1912
1e18A01	7.3169
1e18A02	0.3438
1e18A03	0.3096
1e18A04	0.1298
1e1aA00	0.1064
1e1gA00	1.0474
1e1jA00	0.8068
1e1pA00	1.0088
1e1qA01	0.316
1e1qA02	0.2665
1e1qA03	0.6358
1e1qB01	0.309
1e1qB02	0.2513
1e1qB03	0.3611
1e1qC01	0.3497
1e1qC02	0.3296
1e1qC03	0.6266
1e1qD01	0.3921
1e1qD02	1.0112
1e1qD03	0.3439
1e1qE01	0.3585
1e1qE02	0.2939
1e1qE03	0.3568
1e1qF01	0.4021
1e1qF02	1.0682
1e1qF03	0.2965
1e1qG00	0.2549
1e1rA01	0.3801
1e1rA02	0.1868
1e1rA03	0.6269
1e1rB01	0.1534
1e1rB02	0.2591
1e1rB03	0.4448
1e1rC01	0.2847
1e1rC02	0.1894
1e1rC03	0.4536
1e1rD01	0.4288
1e1rD02	1.0615
1e1rD03	0.4243
1e1rE01	0.3163
1e1rE02	0.3478
1e1rE03	0.3216
1e1rF01	0.438
1e1rF02	1.0915
1e1rF03	0.6947
1e1rG00	0.7948
1e1sA00	0.6073
1e1uA00	0.5428
1e1vA01	0.3604
1e1vA02	4.5365
1e1wA00	0.9388
1e1xA01	0.4203
1e1xA02	4.4022
1e1yA01	4.9823
1e1yA02	0.3301
1e1zP01	0.4099
1e1zP02	0.269
1e26A00	2.9285
1e27A01	0.6062
1e27A02	0.1311
1e27B00	0.525
1e28A01	0.6088
1e28A02	0.4144
1e28B00	0.5746
1e2dA00	0.4908
1e2eA00	0.1456
1e2fA00	0.196
1e2gA00	0.7432
1e2oA00	0.2558
1e2qA00	0.5092
1e2rA01	5.3008
1e2rA02	0.2464
1e2rB01	5.3402
1e2rB02	0.1785
1e2sP01	0.335
1e2sP02	0.2801
1e31A00	0.2972
1e31B00	0.1981
1e33P01	0.4346
1e33P02	0.3132
1e34B01	0.1708
1e34B02	0.1656
1e35B01	0.1561
1e35B02	0.2545
1e36B01	0.1695
1e36B02	0.3997
1e37B01	0.1477
1e37B02	0.5612
1e38B01	0.1479
1e38B02	0.5408
1e39A01	0.0195
1e39A02	0.0118
1e39A03	0.2769
1e3aA01	0.3546
1e3aB01	0.64
1e3aB02	0.156
1e3aB03	0.5878
1e3cP01	0.3876
1e3cP02	0.1435
1e3fA00	0.3323
1e3fB00	0.7325
1e3gA00	0.4012
1e3kA00	0.5196
1e3kB00	0.261
1e3mA01	1.4623
1e3mA02	0.1163
1e3mA03	0.1389
1e3mA04	0.2739
1e3mA05	5.2653
1e3mB01	0.4757
1e3mB02	0.4265
1e3mB03	0.26
1e3mB04	0.2691
1e3mB05	0.3825
1e3mB06	0.9706
1e3qA00	0.8468
1e3rA00	0.3137
1e3rB00	0.3818
1e3tA00	1.3681
1e3uA00	0.1871
1e3uB00	0.2519
1e3uC00	1.4949
1e3uD00	1.0742
1e3vA00	0.3902
1e3vB00	0.54
1e42A01	0.4242
1e42A02	0.2772
1e42B01	0.5286
1e42B02	0.282
1e46P00	0.3777
1e47P00	0.356
1e48P00	0.3486
1e49P00	0.4295
1e4aP00	0.3859
1e4bP00	0.2038
1e4cP00	0.5455
1e4dA00	0.3972
1e4dB00	0.2156
1e4dC00	0.2717
1e4dD00	0.3892
1e4hA00	0.3159
1e4hB00	0.6836
1e4kA01	2.7415
1e4kA02	0.4435
1e4kB01	3.1746
1e4kB02	0.3657
1e4mM00	0.1803
1e4oA01	0.3304
1e4oA02	0.1337
1e4oB01	0.3304
1e4oB02	0.1337
1e4vA00	0.3501
1e4vB00	0.3632
1e4wH01	17.44
1e4wL02	0.5742
1e4xL02	0.544
1e4xM02	0.3439
1e4yA00	0.5177
1e4yB00	0.5441
1e5aA00	0.3066
1e5aB00	0.5675
1e5hA00	5.4676
1e5iA00	1.0976
1e5jA00	0.7137
1e5oE01	0.3934
1e5oE02	0.3875
1e5tA01	0.4094
1e5tA02	0.1579
1e5vA01	4.7824
1e5vA02	0.3564
1e5vA03	0.2708
1e5vA04	0.1508
1e5vC01	4.7737
1e5vC02	0.3624
1e5vC03	0.3029
1e5vC04	0.2089
1e5yA00	0.2738
1e5yB00	0.4934
1e5yC00	0.4837
1e5yD00	0.2429
1e5zA00	0.2939
1e5zB00	0.4087
1e5zC00	0.3799
1e5zD00	0.3582
1e60A01	7.1275
1e60A02	0.3482
1e60A03	0.4096
1e60A04	0.2069
1e60C01	5.9023
1e60C02	0.3531
1e60C03	0.3838
1e60C04	0.3642
1e61A01	3.6468
1e61A02	0.2337
1e61A03	0.3741
1e61A04	0.2465
1e61C01	3.6367
1e61C02	0.1109
1e61C03	0.4168
1e61C04	0.3832
1e62A01	1.1378
1e62A02	0.2118
1e63A01	0.9815
1e63A02	0.2228
1e64A01	0.8026
1e64A02	0.1958
1e65A00	0.3278
1e65B00	0.4152
1e65C00	0.2357
1e65D00	0.2924
1e66A00	0.1691
1e67A00	0.5137
1e67B00	0.2054
1e67C00	0.5
1e67D00	0.2434
1e6aA00	0.1667
1e6aB00	0.3687
1e6dH01	0.4303
1e6dH02	0.4971
1e6dL01	0.3574
1e6dL02	0.0315
1e6dM01	0.2649
1e6dM02	0.4157
1e6fA00	0.3838
1e6fB00	0.4352
1e6gA00	0.3364
1e6hA00	0.6603
1e6jH01	1.6149
1e6jH02	0.6845
1e6lA00	0.3222
1e6mA00	0.3772
1e6nA01	0.2765
1e6nA02	0.4409
1e6nA03	0.2281
1e6nB01	0.318
1e6nB02	0.4975
1e6nB03	0.5293
1e6pA01	0.3329
1e6pA02	0.3463
1e6pA03	0.2005
1e6pB01	0.5481
1e6pB02	0.1654
1e6pB03	0.4358
1e6qM00	0.3216
1e6rA01	0.2377
1e6rA02	0.3199
1e6rA03	0.2808
1e6rB01	0.6378
1e6rB02	0.2201
1e6rB03	0.4503
1e6sM00	0.3111
1e6xM00	0.1619
1e6zA01	0.3305
1e6zA02	0.3596
1e6zA03	0.4012
1e6zB01	0.4281
1e6zB02	0.1868
1e6zB03	0.4316
1e70M00	0.1487
1e71M00	0.1852
1e72M00	0.2224
1e73M00	0.1392
1e78A01	1.0963
1e78A02	0.3981
1e78A03	0.1958
1e78A04	0.2749
1e78A05	0.2416
1e78A06	0.4145
1e78B01	0.937
1e78B02	0.3119
1e78B03	0.3363
1e78B04	0.1299
1e78B05	0.1332
1e78B06	0.6362
1e79A01	0.3479
1e79A02	0.2543
1e79A03	0.938
1e79B01	0.2519
1e79B02	0.2438
1e79B03	0.8512
1e79C01	0.1635
1e79C02	0.1951
1e79C03	0.4602
1e79D01	0.3147
1e79D02	1.0547
1e79D03	0.2766
1e79E01	0.2693
1e79E02	0.2989
1e79E03	0.3724
1e79F01	0.4573
1e79F02	1.0222
1e79F03	0.3188
1e79G01	0.3233
1e79G02	0.4372
1e79H01	0.4734
1e79H02	0.2907
1e79I00	0.4752
1e7aA01	1.1052
1e7aA02	0.3736
1e7aA03	0.2288
1e7aA04	0.2183
1e7aA05	0.3068
1e7aA06	0.4789
1e7aB01	0.9488
1e7aB02	0.332
1e7aB03	0.3398
1e7aB04	0.153
1e7aB05	0.121
1e7aB06	0.5052
1e7bA01	1.1149
1e7bA02	0.1206
1e7bA03	0.2967
1e7bA04	0.2084
1e7bA05	0.3974
1e7bA06	0.6792
1e7bB01	0.9571
1e7bB02	0.3745
1e7bB03	0.3298
1e7bB04	0.19
1e7bB05	0.1556
1e7bB06	0.9637
1e7cA01	0.6408
1e7cA02	0.2457
1e7cA03	0.3968
1e7cA04	0.1707
1e7cA05	0.4039
1e7cA06	0.4964
1e7eA01	0.247
1e7eA02	0.4944
1e7eA03	0.3956
1e7eA04	0.1789
1e7eA05	0.5697
1e7eA06	0.6392
1e7fA01	0.5958
1e7fA02	0.4386
1e7fA03	0.6654
1e7fA04	0.2194
1e7fA05	0.485
1e7fA06	0.2715
1e7gA01	0.6336
1e7gA02	0.2268
1e7gA03	0.666
1e7gA04	0.1709
1e7gA05	0.3081
1e7gA06	0.468
1e7hA01	0.1942
1e7hA02	0.2724
1e7hA03	0.464
1e7hA04	0.2765
1e7hA05	0.7852
1e7hA06	0.3146
1e7iA01	0.5042
1e7iA02	0.2531
1e7iA03	0.6219
1e7iA04	0.2404
1e7iA05	0.3201
1e7iA06	0.3894
1e7kA00	0.4003
1e7kB00	0.3764
1e7oA00	0.4197
1e7wA00	2.3558
1e7wB00	2.0339
1e80E01	0.406
1e80E02	0.4119
1e81E01	0.1511
1e81E02	0.3648
1e82E01	0.5177
1e82E02	0.1626
1e83A00	0.5236
1e84A00	0.1474
1e85A00	0.5094
1e86A00	0.4656
1e88A01	0.5317
1e88A02	0.3505
1e88A03	0.4237
1e89B00	0.3334
1e8bA01	0.6169
1e8bA02	0.5485
1e8bA03	0.6207
1e8cA01	0.3138
1e8cA02	0.9429
1e8cB01	0.3666
1e8cB02	0.5229
1e8cB03	0.3312
1e8dB00	0.3008
1e8fA01	0.6109
1e8fA02	0.3339
1e8fA03	0.2147
1e8fA04	0.0498
1e8fB01	0.714
1e8fB02	0.2871
1e8fB03	0.2189
1e8fB04	0.0099
1e8gA01	0.464
1e8gA02	0.0342
1e8gA03	0.1416
1e8gA04	0.0195
1e8gB01	0.4453
1e8gB02	0.0284
1e8gB03	0.1586
1e8gB04	0.01
1e8hA01	0.3313
1e8hA02	0.0648
1e8hA03	0.1764
1e8hA04	0.1127
1e8hB01	0.3167
1e8hB02	0.1067
1e8hB03	0.1724
1e8hB04	0.0714
1e8lA00	0.718
1e8mA01	0.4182
1e8mA02	0.1518
1e8nA01	0.3989
1e8nA02	0.4568
1e8yA01	0.7083
1e8yA02	0.5488
1e8yA03	0.4313
1e8yA04	0.817
1e8yA05	3.0568
1e8zA01	1.0038
1e8zA02	0.483
1e8zA03	0.3191
1e8zA04	0.5483
1e8zA05	2.7528
1e92A00	0.9753
1e92B00	0.1952
1e92C00	5.2138
1e92D00	0.3873
1e94A00	0.3515
1e94B00	0.5662
1e94C00	0.539
1e94D00	0.2433
1e94E01	0.994
1e94E02	4.232
1e94E03	0.506
1e94F01	0.9618
1e94F02	4.2581
1e94F03	0.5256
1e96A00	0.2352
1e97A00	0.3199
1e98A00	0.423
1e99A00	0.4473
1e9aA00	0.5156
1e9bA00	0.4977
1e9cA00	0.4285
1e9dA00	0.4592
1e9eA00	0.1303
1e9fA00	0.5059
1e9gA00	0.3603
1e9gB00	0.1591
1e9hA01	1.6404
1e9hA02	4.8874
1e9hB01	0.2597
1e9hB02	0.3806
1e9hC01	1.8454
1e9hC02	4.8684
1e9hD01	0.2409
1e9hD02	0.1945
1e9jA00	5.8161
1e9nA00	0.395
1e9nB00	0.1943
1e9oA00	0.1632
1e9oB00	0.1926
1e9pA00	0.1434
1e9pB00	0.2083
1e9qA00	0.1985
1e9qB00	0.2132
1e9xA00	3.4051
1ea1A00	3.0809
1ea2A00	0.3222
1ea5A00	0.3024
1ea8A00	0.4483
1eaaA00	0.3599
1eabA00	0.4206
1eacA00	0.404
1eadA00	0.473
1eaeA00	0.3799
1eafA00	0.4406
1eaiA01	0.4023
1eaiA02	0.2858
1eaiB01	0.5058
1eaiB02	0.5097
1eajA00	0.6235
1eajB00	0.7991
1eakA01	0.3273
1eakA02	0.2816
1eakA03	0.4681
1eakA04	0.2343
1eakA05	0.155
1eakB01	0.4934
1eakB02	0.325
1eakB03	0.4576
1eakB04	0.1768
1eakB05	0.2827
1eakC01	0.3446
1eakC02	0.251
1eakC03	0.2976
1eakC04	0.2732
1eakC05	0.2496
1eakD01	0.6506
1eakD02	0.429
1eakD03	0.3148
1eakD04	0.2855
1eakD05	0.2755
1eanA00	0.4091
1eaoA00	0.6917
1eaoB00	0.5192
1eaqA00	0.5601
1eaqB00	0.5517
1easA01	0.2013
1easA02	0.6647
1eatA01	0.1778
1eatA02	0.5349
1eauA01	0.1971
1eauA02	0.634
1eavA00	0.3314
1eavB00	0.3412
1eavC00	0.3602
1eavD00	0.3007
1eavE00	0.3174
1eavF00	0.3349
1eavG00	0.338
1eavH00	0.3312
1eawA01	0.4385
1eawA02	0.8072
1eawB00	0.4358
1eawC01	0.392
1eawC02	0.5766
1eawD00	0.3831
1eaxA01	0.4875
1eaxA02	0.2401
1eayA00	0.7014
1eayB00	0.7446
1eb1H01	4.5522
1eb1H02	0.2216
1eb2A01	0.5772
1eb2A02	0.1952
1eb3A00	0.5184
1eb8B00	0.2681
1eb9B00	0.3424
1ebaA01	0.4052
1ebaA02	0.597
1ebaB01	0.2677
1ebaB02	0.4179
1ebcA00	0.3321
1ebdC00	0.4755
1ebeA01	0.4237
1ebeA02	0.4434
1ebgA01	0.3486
1ebgA02	0.2251
1ebgB01	0.3218
1ebgB02	0.2414
1ebhA01	2.156
1ebhA02	0.357
1ebhB01	2.2154
1ebhB02	0.3418
1eblA01	0.3371
1eblA02	0.6076
1eblB01	0.2719
1eblB02	0.4669
1ebmA01	0.4077
1ebmA02	0.8127
1ebmA03	0.1604
1ebpA01	0.2969
1ebpA02	0.4979
1ebpB01	0.2886
1ebpB02	0.6143
1ebvA01	0.1739
1ebvA02	0.4733
1eclA01	0.5559
1eclA02	0.3392
1eclA03	3.6993
1eclA04	0.5056
1ecpA00	0.5273
1ecpB00	0.5085
1ecpC00	0.5212
1ecpD00	0.4743
1ecpE00	0.5603
1ecpF00	0.5208
1ecvA00	0.2563
1ecyA00	0.5405
1eczA00	0.4394
1eczB00	0.4637
1ed4A01	0.5111
1ed4A02	1.1907
1ed4A03	0.44
1ed4B01	0.8309
1ed4B02	1.2301
1ed4B03	0.4344
1ed5A01	0.492
1ed5A02	1.1937
1ed5A03	0.1497
1ed5B01	0.523
1ed5B02	1.2143
1ed5B03	0.5049
1ed6A01	0.5563
1ed6A02	1.2393
1ed6A03	0.111
1ed6B01	0.9177
1ed6B02	1.2097
1ed6B03	0.4533
1ed8A00	0.5413
1ed8B00	0.2001
1ed9A00	0.3432
1ed9B00	0.452
1edbA00	0.4164
1eddA00	0.3689
1edeA00	0.417
1edhA01	0.1638
1edhA02	0.2706
1edhB01	0.2212
1edhB02	0.3526
1ediA00	0.4651
1edjA00	0.6787
1edkA00	0.3676
1edlA00	1.3484
1edxA00	7.5934
1ee3P00	0.2576
1ee4A00	0.7587
1ee4B00	0.8588
1ee5A00	0.5116
1eedP01	0.391
1eedP02	0.5386
1eefD00	0.6853
1eefE00	0.3639
1eefF00	0.7883
1eefG00	0.3301
1eefH00	0.3721
1eefL00	0.5874
1eefM00	0.7413
1eefN00	0.1896
1eefO00	0.2392
1eefP00	0.2987
1eehA01	0.4726
1eehA02	0.5651
1eehA03	0.3784
1eemA01	0.358
1eemA02	0.3237
1eenA00	0.3404
1eeoA00	0.3345
1eerB01	0.3941
1eerB02	0.511
1eerC01	0.3557
1eerC02	0.4469
1eesA00	6.9962
1eexA00	0.4053
1eexB00	6.7525
1eexE00	6.7766
1eexG02	0.185
1eexL00	0.3473
1eexM02	0.1457
1eeyA01	0.3608
1eeyA02	0.5609
1eeyB00	0.4707
1eeyD01	0.354
1eeyD02	0.5449
1eeyE00	0.4778
1eezA01	0.4781
1eezA02	0.2107
1eezB00	0.1164
1eezD01	0.4736
1eezD02	0.5673
1eezE00	0.1165
1ef0A01	4.4697
1ef0A02	1.379
1ef0A03	0.6659
1ef0B01	0.9193
1ef0B02	3.5
1ef2A01	0.4508
1ef2A02	0.581
1ef2B00	0.1692
1ef2C00	0.2257
1ef3A00	0.4025
1ef3B00	0.3161
1efaA01	0.2546
1efaA02	1.0666
1efaA03	0.0606
1efaB01	0.2505
1efaB02	0.4187
1efaB03	0.0626
1efaC01	0.4496
1efaC02	0.0726
1efcA01	6.5543
1efcA02	0.6655
1efcA03	0.3506
1efcB01	6.8147
1efcB02	0.4526
1efcB03	0.338
1efeA00	8.7573
1efiD00	0.1837
1efiE00	0.6722
1efiF00	0.6056
1efiG00	0.4419
1efiH00	0.6661
1efkA01	0.4334
1efkA02	0.6457
1efkB01	0.4195
1efkB02	0.5913
1efkC01	0.3699
1efkC02	0.7374
1efkD01	0.3586
1efkD02	0.6095
1eflA01	0.1243
1eflA02	0.6857
1eflB01	0.1242
1eflB02	0.6612
1eflC01	0.1388
1eflC02	0.6849
1eflD01	0.1418
1eflD02	0.6348
1efnA00	0.4617
1efnC00	0.3116
1efrA01	0.3699
1efrA02	0.1879
1efrA03	0.605
1efrB01	0.3737
1efrB02	0.1701
1efrB03	0.695
1efrC01	0.2963
1efrC02	0.3447
1efrC03	0.5364
1efrD01	0.2884
1efrD02	1.1129
1efrD03	0.512
1efrE01	0.3325
1efrE02	0.4823
1efrE03	0.3806
1efrF01	0.4165
1efrF02	1.0628
1efrF03	1.2112
1efrG00	0.4188
1efuA01	4.8783
1efuA02	0.1796
1efuA03	0.3288
1efuC01	4.9909
1efuC02	0.6428
1efuC03	0.4244
1efxA01	0.6212
1efxA02	0.3351
1efxB00	0.5973
1efzA00	0.4962
1eg9A01	0.603
1eg9A02	0.188
1eg9B00	0.2596
1eggA00	15.8197
1eggB00	14.6786
1egiA00	15.9015
1egiB00	14.647
1egjH01	18.9265
1eglA00	0.5949
1egmA00	0.29
1egmB00	6.7616
1egmE00	6.6232
1egmG02	0.1562
1egmL00	0.3004
1egmM02	0.1193
1egnA00	0.4164
1egqA00	0.4676
1eguA01	0.2435
1eguA02	0.3374
1eguA03	0.1013
1egvA00	0.3991
1egvB00	6.7246
1egvE00	6.7455
1egvG02	0.1882
